project_id	accession_id	species	cell	mate_id	pair_id	label	readType	read_length	file_type	qualities	file_location	dataType	rnaExtract	localization	replicate	lab	view	type
ENCODE7	CSHL013Ns	Homo sapiens	HEPG2	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHepg2NucleusShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHL001Ns	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562NucleusShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHLgen0146NPs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	NA	NA	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562NucleoplasmShortRawData.fastq.gz	dataType	SHORTTOTAL	NUCLEOPLASM	1	lab	RawData	fastq
ENCODE7	CSHL038WCs	Homo sapiens	BJ	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqBjCellShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHLgen0101WCs	Homo sapiens	GM12878	need to use labeling	need to use labeling	need to use labeling	NA	NA	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqGm12878CellShortRawData.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHLgen0112Ns	Homo sapiens	GM12878	need to use labeling	need to use labeling	need to use labeling	NA	NA	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqGm12878NucleusShortRawData.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHL029Ns	Homo sapiens	HUVEC	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHuvecNucleusShorttotalRawDataRep3.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHLgen0151Ns	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	NA	NA	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562NucleusShortRawData.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHL006Ns	Homo sapiens	H1HESC	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqH1hescNucleusShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHL014Ns	Homo sapiens	HEPG2	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHepg2NucleusShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHL028Ns	Homo sapiens	NHEK	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqNhekNucleusShorttotalRawDataRep4.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHL003WCs	Homo sapiens	GM12878	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqGm12878CellShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL020WCs	Homo sapiens	SKNSHRA	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqSknshraCellShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL005WCs	Homo sapiens	H1HESC	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqH1hescCellShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL006Cs	Homo sapiens	H1HESC	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqH1hescCytosolShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CYTOSOL	1	lab	RawData	fastq
ENCODE7	CSHL004Ns	Homo sapiens	GM12878	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqGm12878NucleusShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHLgen0133CHs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	NA	NA	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562ChromatinShortRawData.fastq.gz	dataType	SHORTTOTAL	CHROMATIN	1	lab	RawData	fastq
ENCODE7	CSHL018WCs	Homo sapiens	AG04450	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqAg04450CellShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL016WCs	Homo sapiens	MCF7	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqMcf7CellShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL025NPs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562NucleoplasmShorttotalRawDataRep3.fastq.gz	dataType	SHORTTOTAL	NUCLEOPLASM	1	lab	RawData	fastq
ENCODE7	CSHL022WCs	Homo sapiens	A549	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqA549CellShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL026NPs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562NucleoplasmShorttotalRawDataRep4.fastq.gz	dataType	SHORTTOTAL	NUCLEOPLASM	1	lab	RawData	fastq
ENCODE7	CSHL027Cs	Homo sapiens	NHEK	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqNhekCytosolShorttotalRawDataRep3.fastq.gz	dataType	SHORTTOTAL	CYTOSOL	1	lab	RawData	fastq
ENCODE7	CSHL013WCs	Homo sapiens	HEPG2	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHepg2CellShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL025NLs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562NucleolusShorttotalRawDataRep3.fastq.gz	dataType	SHORTTOTAL	NUCLEOLUS	1	lab	RawData	fastq
ENCODE7	CSHLgen0161WCs	Homo sapiens	PROSTATE	need to use labeling	need to use labeling	need to use labeling	NA	NA	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqProstateCellTotalRawData.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL014WCs	Homo sapiens	HEPG2	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHepg2CellShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL037WCs	Homo sapiens	BJ	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqBjCellShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL011Ns	Homo sapiens	HELAS3	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHelas3NucleusShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHLgen0142Cs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	NA	NA	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562CytosolShortRawData.fastq.gz	dataType	SHORTTOTAL	CYTOSOL	1	lab	RawData	fastq
ENCODE7	CSHL017WCs	Homo sapiens	AG04450	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqAg04450CellShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL014Cs	Homo sapiens	HEPG2	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHepg2CytosolShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CYTOSOL	1	lab	RawData	fastq
ENCODE7	CSHL002WCs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562CellShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL009WCs	Homo sapiens	HUVEC	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHuvecCellShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHLgen0130WCs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	NA	NA	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562CellShortRawData.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL030Cs	Homo sapiens	HUVEC	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHuvecCytosolShorttotalRawDataRep4.fastq.gz	dataType	SHORTTOTAL	CYTOSOL	1	lab	RawData	fastq
ENCODE7	CSHL026CHs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562ChromatinShorttotalRawDataRep4.fastq.gz	dataType	SHORTTOTAL	CHROMATIN	1	lab	RawData	fastq
ENCODE7	CSHL006WCs	Homo sapiens	H1HESC	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqH1hescCellShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL010WCs	Homo sapiens	HUVEC	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHuvecCellShorttotalRawDataRep2.fastq.gz	dataType	SHORTTOTAL	CELL	1	lab	RawData	fastq
ENCODE7	CSHL025CHs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562ChromatinShorttotalRawDataRep3.fastq.gz	dataType	SHORTTOTAL	CHROMATIN	1	lab	RawData	fastq
ENCODE7	CSHL026NLs	Homo sapiens	K562	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqK562NucleolusShorttotalRawDataRep4.fastq.gz	dataType	SHORTTOTAL	NUCLEOLUS	1	lab	RawData	fastq
ENCODE7	CSHL003Ns	Homo sapiens	GM12878	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqGm12878NucleusShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHLgen0108Cs	Homo sapiens	GM12878	need to use labeling	need to use labeling	need to use labeling	NA	NA	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqGm12878CytosolShortRawData.fastq.gz	dataType	SHORTTOTAL	CYTOSOL	1	lab	RawData	fastq
ENCODE7	CSHL011Cs	Homo sapiens	HELAS3	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHelas3CytosolShorttotalRawDataRep1.fastq.gz	dataType	SHORTTOTAL	CYTOSOL	1	lab	RawData	fastq
ENCODE7	CSHL030Ns	Homo sapiens	HUVEC	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqHuvecNucleusShorttotalRawDataRep4.fastq.gz	dataType	SHORTTOTAL	NUCLEUS	1	lab	RawData	fastq
ENCODE7	CSHL028Cs	Homo sapiens	NHEK	need to use labeling	need to use labeling	need to use labeling	1x36	36	fastq	phred	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlShortRnaSeq/releaseLatest/wgEncodeCshlShortRnaSeqNhekCytosolShorttotalRawDataRep4.fastq.gz	dataType	SHORTTOTAL	CYTOSOL	1	lab	RawData	fastq
QMcf736	crgL3mcf7	Homo sapiens	Breast	crgL3mcf7	crgL3mcf7	MITO	1x36	36	fastq	phred	/users/rg/dkedra/seqCRG/H.sapiens/MCF7/fastq/crgL3_mcf7.fastq.gz	RnaSeq	totalRNA	mitochondrion	1	Guigo(CRG)	RawData	fastq
QntBtauE64CRG	H2937	Bos taurus	Liver	H_1_2937.1	H_1_2937	High	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/1_lane1_LVR_2937.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd1	fastq
QntBtauE64CRG	H2937	Bos taurus	Liver	H_1_2937.2	H_1_2937	High	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/1_lane1_LVR_2937.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd2	fastq
QntBtauE64CRG	H2937	Bos taurus	Liver	H_2_2937.1	H_2_2937	High	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/2_lane2_LVR_2937.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd3	fastq
QntBtauE64CRG	H2937	Bos taurus	Liver	H_2_2937.2	H_2_2937	High	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/2_lane2_LVR_2937.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd4	fastq
QntBtauE64CRG	H2937	Bos taurus	Liver	H_3_2937.1	H_3_2937	High	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/3_lane1_LVR_2937.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd5	fastq
QntBtauE64CRG	H2937	Bos taurus	Liver	H_3_2937.2	H_3_2937	High	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/3_lane1_LVR_2937.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd6	fastq
QntBtauE64CRG	H2937	Bos taurus	Liver	H_4_2937.1	H_4_2937	High	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/4_lane2_LVR_2937.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd7	fastq
QntBtauE64CRG	H2937	Bos taurus	Liver	H_4_2937.2	H_4_2937	High	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/4_lane2_LVR_2937.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd8	fastq
QntBtauE64CRG	H2937	Bos taurus	Liver	H_5_2937.1	H_5_2937	High	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/5_lane3_LVR_2937.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd9	fastq
QntBtauE64CRG	H2937	Bos taurus	Liver	H_5_2937.2	H_5_2937	High	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/5_lane3_LVR_2937.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd10	fastq
QntBtauE64CRG	L2793	Bos taurus	Liver	L_1_2793.1	L_1_2793	Low	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/1_lane5_LVR_2793.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd1	fastq
QntBtauE64CRG	L2793	Bos taurus	Liver	L_1_2793.2	L_1_2793	Low	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/1_lane5_LVR_2793.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd2	fastq
QntBtauE64CRG	L2793	Bos taurus	Liver	L_2_2793.1	L_2_2793	Low	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/2_lane1_LVR_2793.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd3	fastq
QntBtauE64CRG	L2793	Bos taurus	Liver	L_2_2793.2	L_2_2793	Low	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/2_lane1_LVR_2793.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd4	fastq
QntBtauE64CRG	L2793	Bos taurus	Liver	L_3_2793.1	L_3_2793	Low	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/3_lane2_LVR_2793.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd5	fastq
QntBtauE64CRG	L2793	Bos taurus	Liver	L_3_2793.2	L_3_2793	Low	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/3_lane2_LVR_2793.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd6	fastq
QntBtauE64CRG	L2793	Bos taurus	Liver	L_4_2793.1	L_4_2793	Low	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/4_lane3_LVR_2793.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd7	fastq
QntBtauE64CRG	L2793	Bos taurus	Liver	L_4_2793.2	L_4_2793	Low	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/4_lane3_LVR_2793.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd8	fastq
QntBtauE64CRG	L2793	Bos taurus	Liver	L_5_2793.1	L_5_2793	Low	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/5_lane4_LVR_2793.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd9	fastq
QntBtauE64CRG	L2793	Bos taurus	Liver	L_5_2793.2	L_5_2793	Low	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/5_lane4_LVR_2793.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd10	fastq
QntBtauE64CRG	I2844	Bos taurus	Liver	I_1_2844.1	I_1_2844	Intermediate	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/1_lane4_LVR_2844.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd1	fastq
QntBtauE64CRG	I2844	Bos taurus	Liver	I_1_2844.2	I_1_2844	Intermediate	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/1_lane4_LVR_2844.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd2	fastq
QntBtauE64CRG	I2844	Bos taurus	Liver	I_2_2844.1	I_2_2844	Intermediate	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/2_lane1_LVR_2844.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd3	fastq
QntBtauE64CRG	I2844	Bos taurus	Liver	I_2_2844.2	I_2_2844	Intermediate	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/2_lane1_LVR_2844.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd4	fastq
QntBtauE64CRG	I2844	Bos taurus	Liver	I_3_2844.1	I_3_2844	Intermediate	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/3_lane2_LVR_2844.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd5	fastq
QntBtauE64CRG	I2844	Bos taurus	Liver	I_3_2844.2	I_3_2844	Intermediate	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/3_lane2_LVR_2844.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd6	fastq
QntBtauE64CRG	I2844	Bos taurus	Liver	I_4_2844.1	I_4_2844	Intermediate	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/4_lane3_LVR_2844.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd7	fastq
QntBtauE64CRG	I2844	Bos taurus	Liver	I_4_2844.2	I_4_2844	Intermediate	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/4_lane3_LVR_2844.fsq.r_2.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd8	fastq
QntBtauE64CRG	I2844	Bos taurus	Liver	I_5_2844.1	I_5_2844	Intermediate	2x96	96	fastq	phred	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/5_lane4_LVR_2844.fsq.r_1.fastq.gz	RnaSeq	longPolyA	cell	1	Guigo(CRG)	FastqRd9	fastq
